product_id;product_name;discounted_price;actual_price;discount_percentage;rating;rating_count;main_category;sub_category;product_type;savings;price_range;rating_category;review_count;sentiment_mean;pct_positif;pct_negatif;sentiment_label
B09DSQXCM8;House of Quirk Reusable Sticky Picker Cleaner Easy-Tear Sheets Travel Pet Hair Lint Rollers Brush (10cm Sheet, Set of 3 Rolls, 180 Sheets, 60 Sheets Each roll Lint Roller Remover, Multicolour);299;499;40;3,9;1015;Home&Kitchen;Kitchen&HomeAppliances;LintShavers;200;Budget <500;Moyen;8;0,310472727;81,8;9,1;Positif
B01M69WCZ6;Allin Exporters J66 Ultrasonic Humidifier Cool Mist Air Purifier for Dryness, Cold & Cough Large Capacity for Room, Baby, Plants, Bedroom (2.4 L) (1 Year Warranty);2249;3550;37;4;3973;Home&Kitchen;Heating,Cooling&AirQuality;Humidifiers;1301;Premium 2000-10000;Moyen;8;0,39519;80;20;Positif
B0BM9H2NY9;Multifunctional 2 in 1 Electric Egg Boiling Steamer Egg Frying Pan Egg Boiler Electric Automatic Off with Egg Boiler Machine Non-Stick Electric Egg Frying Pan-Tiger Woods (Multy);699;1599;56;4,7;2300;Home&Kitchen;Kitchen&HomeAppliances;EggBoilers;900;Mid-range 500-2000;Excellent;8;0,52099;100;0;Positif
B099FDW2ZF;Maharaja Whiteline Nano Carbon Neo, 500 Watts Room Heater (Black, White), Standard (5200100986);1235;1499;18;4,1;203;Home&Kitchen;Heating,Cooling&AirQuality;ElectricHeaters;264;Mid-range 500-2000;Moyen;8;0,303866667;83,3;8,3;Positif
B0B935YNR7;KENT Electric Chopper-B for Kitchen 250 Watt | Chop, Mince, Puree, Whisk, 400 ml Capacity | Stainless Steel Double Chopping Blades | Transparent Chopping Bowl | Anti-Skid | One Touch Operation | Black;1349;2999;55;3,8;441;Home&Kitchen;Kitchen&HomeAppliances;MiniFoodProcessors&Choppers;1650;Mid-range 500-2000;Moyen;8;0,294666667;88,9;11,1;Positif
B07JGCGNDG;Crompton Amica 15-L 5 Star Rated Storage Water Heater (Geyser) with Free Installation (White);6800;11500;41;4,1;10308;Home&Kitchen;Heating,Cooling&AirQuality;StorageWaterHeaters;4700;Premium 2000-10000;Moyen;8;0,589822222;88,9;0;Positif
B08L12N5H1;Eureka Forbes car Vac 100 Watts Powerful Suction Vacuum Cleaner with Washable HEPA Filter, 3 Accessories,Compact,Light Weight & Easy to use (Black and Red);2099;2499;16;;992;Home&Kitchen;Kitchen&HomeAppliances;HandheldVacuums;400;Premium 2000-10000;;8;0,29538;68;12;Positif
B07GWTWFS2;KENT 16025 Sandwich Grill 700W | Non-Toxic Ceramic Coating | Automatic Temperature Cut-off with LED Indicator | Adjustable Height Control, Metallic Silver, Standard;1699;1975;14;4,1;4716;Home&Kitchen;Kitchen&HomeAppliances;SandwichMakers;276;Mid-range 500-2000;Moyen;8;0,190582609;47,8;17,4;Positif
B09KRHXTLN;Candes Gloster All in One Silent Blower Fan Room Heater Ideal for Small and Medium Area, 2000 Watts (White);1069;1699;37;3,9;313;Home&Kitchen;Heating,Cooling&AirQuality;FanHeaters;630;Mid-range 500-2000;Moyen;8;0,337625;75;25;Positif
B09H34V36W;Inalsa Electric Fan Heater Hotty - 2000 Watts Variable Temperature Control Cool/Warm/Hot Air Selector | Over Heat Protection | ISI Certification, White;1349;2495;46;3,8;166;Home&Kitchen;Heating,Cooling&AirQuality;FanHeaters;1146;Mid-range 500-2000;Moyen;8;0,316833333;83,3;8,3;Positif
B09J2QCKKM;Havells Zella Flap Auto Immersion Rod 1500 Watts;1499;3500;57;4,1;303;Home&Kitchen;Heating,Cooling&AirQuality;ImmersionRods;2001;Mid-range 500-2000;Moyen;8;0,4175;87,5;0;Positif
B09XRBJ94N;iBELL SM1301 3-in-1 Sandwich Maker with Detachable Plates for Toast / Waffle / Grill , 750 Watt (Black);2092;4600;55;4,3;562;Home&Kitchen;Kitchen&HomeAppliances;SandwichMakers;2508;Premium 2000-10000;Bon;8;0,281609091;72,7;0;Positif
B07SLNG3LW;Inalsa Vacuum Cleaner Wet and Dry Micro WD10 with 3in1 Multifunction Wet/Dry/Blowing| 14KPA Suction and Impact Resistant Polymer Tank,(Yellow/Black);3859;10295;63;3,9;8095;Home&Kitchen;Kitchen&HomeAppliances;Wet-DryVacuums;6436;Premium 2000-10000;Moyen;8;0,52041;100;0;Positif
B0BNDGL26T;MR. BRAND Portable USB Juicer Electric USB Juice Maker Mixer Bottle Blender Grinder Mixer,6 Blades Rechargeable Bottle with (Multi color) (MULTI MIXER 6 BLED);499;2199;77;2,8;109;Home&Kitchen;Kitchen&HomeAppliances;JuicerMixerGrinders;1700;Budget <500;Faible;8;0,158190909;72,7;27,3;Positif
B095PWLLY6;Crompton Hill Briz Deco 1200mm (48 inch) High Speed Designer Ceiling Fan (Smoked Brown);1804;2380;24;4;15382;Home&Kitchen;Heating,Cooling&AirQuality;CeilingFans;576;Mid-range 500-2000;Moyen;8;0,567655556;100;0;Positif
B07Y9PY6Y1;Sujata Powermatic Plus, Juicer Mixer Grinder with Chutney Jar, 900 Watts, 3 Jars (White);6525;8820;26;4,5;5137;Home&Kitchen;Kitchen&HomeAppliances;JuicerMixerGrinders;2295;Premium 2000-10000;Excellent;8;0,46171;90;0;Positif
B0BJ966M5K;Aquadpure Copper + Mineral RO+UV+UF 10 to 12 Liter RO + UV + TDS ADJUSTER Water Purifier with Copper Charge Technology black & copper Best For Home and Office (Made In India);4999;24999;80;4,6;124;Home&Kitchen;Kitchen&HomeAppliances;WaterFilters&Purifiers;20000;Premium 2000-10000;Excellent;8;0,54002;90;0;Positif
B086GVRP63;Amazon Basics 650 Watt Drip Coffee Maker with Borosilicate Carafe;1189;2400;50;4,1;618;Home&Kitchen;Kitchen&HomeAppliances;DripCoffeeMachines;1211;Mid-range 500-2000;Moyen;8;0,260586957;69,6;8,7;Positif
B08MVXPTDG;Crompton Insta Delight Fan Circulator Room Heater with 3 Heat Settings (Slate Grey & Black, 2000 Watt);2590;4200;38;4,1;63;Home&Kitchen;Heating,Cooling&AirQuality;FanHeaters;1610;Premium 2000-10000;Moyen;8;0,353183333;58,3;8,3;Positif
B0BMZ6SY89;!!HANEUL!!1000 Watt/2000-Watt Room Heater!! Fan Heater!!Pure White!!HN-2500!!Made in India!!Thermoset!!;899;1599;44;3,4;15;Home&Kitchen;Heating,Cooling&AirQuality;FanHeaters;700;Mid-range 500-2000;Faible;8;0,389811111;72,2;11,1;Positif
B09P1MFKG1;Melbon VM-905 2000-Watt Room Heater (ISI Certified, White Color) Ideal Electric Fan Heater for Small to Medium Room/Area (Plastic Body);998;2999;67;4,6;9;Home&Kitchen;Heating,Cooling&AirQuality;FanHeaters;2001;Mid-range 500-2000;Excellent;7;0,602322222;88,9;0;Positif
B01LY9W8AF;Cello Eliza Plastic Laundry Bag/Basket, 50 litres, Light Grey;998,06;1282;22;4,2;7274;Home&Kitchen;HomeStorage&Organization;LaundryBaskets;283,94;Mid-range 500-2000;Bon;8;0,351833333;66,7;0;Positif
B07ZJND9B9;ACTIVA 1200 MM HIGH SPEED 390 RPM BEE APPROVED 5 STAR RATED APSRA CEILING FAN BROWN 2 Years Warranty;1099;1990;45;3,9;5911;Home&Kitchen;Heating,Cooling&AirQuality;CeilingFans;891;Mid-range 500-2000;Moyen;8;0,341966667;100;0;Positif
B0B2CWRDB1;Shakti Technology S5 High Pressure Car Washer Machine 1900 Watts and Pressure 125 Bar with 10 Meter Hose Pipe;5999;9999;40;4,2;170;Home&Kitchen;Kitchen&HomeAppliances;PressureWashers,Steam&WindowCleaners;4000;Premium 2000-10000;Bon;8;0,436135714;71,4;0;Positif
B072NCN9M4;AMERICAN MICRONIC- Imported Wet & Dry Vacuum Cleaner, 21 Litre Stainless Steel with Blower & HEPA filter, 1600 Watts 100% Copper Motor 28 KPa suction with washable reusable dust bag (Red/Black/Steel)-AMI-VCD21-1600WDx;8886;11850;25;4,2;3065;Home&Kitchen;Kitchen&HomeAppliances;Wet-DryVacuums;2964;Premium 2000-10000;Bon;8;0,25331194;70,1;7,5;Positif
B08SKZ2RMG;Demokrazy New Nova Lint Cum Fuzz Remover for All Woolens Sweaters, Blankets, Jackets Remover Pill Remover from Carpets, Curtains (Pack of 1);475;999;52;4,1;1021;Home&Kitchen;Kitchen&HomeAppliances;LintShavers;524;Budget <500;Moyen;8;0,294676471;70,6;0;Positif
B0B53DS4TF;Instant Pot Air Fryer, Vortex 2QT, Touch Control Panel, 360° EvenCrisp™ Technology, Uses 95 % less Oil, 4-in-1 Appliance: Air Fry, Roast, Bake, Reheat (Vortex 1.97Litre, Black);4995;20049;75;4,8;3964;Home&Kitchen;Kitchen&HomeAppliances;AirFryers;15054;Premium 2000-10000;Excellent;8;0,408566667;83,3;0;Positif
B08BJN4MP3;HUL Pureit Eco Water Saver Mineral RO+UV+MF AS wall mounted/Counter top Black 10L Water Purifier;13999;24850;44;4,4;8948;Home&Kitchen;Kitchen&HomeAppliances;WaterFilters&Purifiers;10851;Luxe >10000;Bon;8;0,383469231;69,2;15,4;Positif
B0BCYQY9X5;Livpure Glo Star RO+UV+UF+Mineraliser - 7 L Storage Tank, 15 LPH Water Purifier for Home, Black;8499;16490;48;4,3;97;Home&Kitchen;Kitchen&HomeAppliances;WaterFilters&Purifiers;7991;Premium 2000-10000;Bon;8;0,521421429;92,9;0;Positif
B009UORDX4;Philips Hi113 1000-Watt Plastic Body Ptfe Coating Dry Iron, Pack of 1;949;975;3;4,3;7223;Home&Kitchen;Kitchen&HomeAppliances;DryIrons;26;Mid-range 500-2000;Bon;8;0,584933333;100;0;Positif
B08VGDBF3B;Kuber Industries Round Non Woven Fabric Foldable Laundry Basket|Toy Storage Basket|Cloth Storage Basket With Handles| Capicity 45 Ltr (Grey & Black)-KUBMART11446;395;499;21;4;330;Home&Kitchen;HomeStorage&Organization;LaundryBaskets;104;Budget <500;Moyen;8;0,22792;60;0;Positif
B012ELCYUG;Preethi MGA-502 0.4-Litre Grind and Store Jar (White), stainless steel, Set of 1;635;635;0;4,3;4570;Home&Kitchen;Kitchen&HomeAppliances;StandMixerAccessories;0;Mid-range 500-2000;Bon;8;0,512922222;88,9;0;Positif
B07S9M8YTY;Usha Aurora 1000 W Dry Iron with Innovative Tail Light Indicator, Weilburger Soleplate (White & Grey);717;1390;48;4;4867;Home&Kitchen;Kitchen&HomeAppliances;DryIrons;673;Mid-range 500-2000;Moyen;8;0,648477778;100;0;Positif
B0B19VJXQZ;ECOVACS DEEBOT N8 2-in-1 Robotic Vacuum Cleaner, 2022 New Launch, Most Powerful Suction, Covers 2000+ Sq. Ft in One Charge, Advanced dToF Technology with OZMO Mopping (DEEBOT N8) - White;27900;59900;53;4,4;5298;Home&Kitchen;Kitchen&HomeAppliances;RoboticVacuums;32000;Luxe >10000;Bon;2;0,129844615;50,8;7,7;Positif
B00SMFPJG0;Kent Gold, Optima, Gold+ Spare Kit;649;670;3;4,1;7786;Home&Kitchen;Kitchen&HomeAppliances;WaterCartridges;21;Mid-range 500-2000;Moyen;8;0,506808333;83,3;0;Positif
B0BHYLCL19;AVNISH Tap Water Purifier Filter Faucet 6 Layer Carbon Activated Dust Chlorine Remover Water Softener for Drinking Cartridge Alkaline Taps for Kitchen Sink Bathroom Wash Basin (6-Layer Filtration);193;399;52;3,6;37;Home&Kitchen;Kitchen&HomeAppliances;WaterPurifierAccessories;206;Budget <500;Moyen;8;0,076711111;33,3;33,3;Positif
B0BPJBTB3F;Khaitan ORFin Fan heater for Home and kitchen-K0 2215;1299;2495;48;2;2;Home&Kitchen;Heating,Cooling&AirQuality;FanHeaters;1196;Mid-range 500-2000;Faible;2;0,03875;50;50;Neutre
B08MXJYB2V;USHA RapidMix 500-Watt Copper Motor Mixer Grinder with 3 Jars and 5 Years Warranty(Sea Green/White);2449;3390;28;4;5206;Home&Kitchen;Kitchen&HomeAppliances;MixerGrinders;941;Premium 2000-10000;Moyen;8;0,5211;91,7;8,3;Positif
B081B1JL35;CSI INTERNATIONAL® Instant Water Geyser, Water Heater, Portable Water Heater, Geyser Made of First Class ABS Plastic 3KW (Red);1049;2499;58;3,7;638;Home&Kitchen;Heating,Cooling&AirQuality;InstantWaterHeaters;1450;Mid-range 500-2000;Moyen;8;0,4126;87,5;12,5;Positif
B09VL9KFDB;Havells Gatik Neo 400mm Pedestal Fan (Aqua Blue);2399;4200;43;3,8;397;Home&Kitchen;Heating,Cooling&AirQuality;TableFans;1801;Premium 2000-10000;Moyen;8;0,4085;80;10;Positif
B0B1MDZV9C;INALSA Upright Vacuum Cleaner, 2-in-1,Handheld & Stick for Home & Office Use,800W- with 16KPA Strong Suction & HEPA Filtration|0.8L Dust Tank|Includes Multiple Accessories,(Grey/Black);2286;4495;49;3,9;326;Home&Kitchen;Kitchen&HomeAppliances;HandheldVacuums;2209;Premium 2000-10000;Moyen;8;0,200626667;73,3;6,7;Positif
B08TT63N58;ROYAL STEP - AMAZON'S BRAND - Portable Electric USB Juice Maker Juicer Bottle Blender Grinder Mixer,4 Blades Rechargeable Bottle with (Multi color) (MULTI);499;2199;77;3,1;3527;Home&Kitchen;Kitchen&HomeAppliances;Juicers;1700;Budget <500;Faible;8;0,2271125;75;12,5;Positif
B08YK7BBD2;Nirdambhay Mini Bag Sealer, 2 in 1 Heat Sealer and Cutter Handheld Sealing Machine Portable Bag Resealer Sealer for Plastic Bags Food Storage Snack Fresh Bag Sealer (Including 2 AA Battery);429;999;57;3;617;Home&Kitchen;Kitchen&HomeAppliances;VacuumSealers;570;Budget <500;Faible;8;0,1282;50;18,8;Positif
B07YQ5SN4H;Cello Non-Stick Aluminium Sandwich Gas Toaster(Black);299;595;50;4;314;Home&Kitchen;Kitchen&HomeAppliances;SandwichMakers;296;Budget <500;Moyen;8;0,3546625;87,5;0;Positif
B0B7FJNSZR;Proven® Copper + Mineral RO+UV+UF 10 to 12 Liter RO + UV + TDS ADJUSTER Water Purifier with Copper Charge Technology black & copper Best For Home and Office (Made In India);5395;19990;73;4,4;535;Home&Kitchen;Kitchen&HomeAppliances;WaterFilters&Purifiers;14595;Premium 2000-10000;Bon;8;0,3886;75;12,5;Positif
B01N6IJG0F;Morphy Richards Daisy 1000W Dry Iron with American Heritage Non-Stick Coated Soleplate, White;559;1010;45;4,1;17325;Home&Kitchen;Kitchen&HomeAppliances;DryIrons;451;Mid-range 500-2000;Moyen;8;0,309655556;66,7;0;Positif
B0B84QN4CN;Wipro Vesta 1200 Watt GD201 Lightweight Automatic Dry Iron| Quick Heat Up| Stylish & Sleek |Anti bacterial German Weilburger Double Coated Soleplate |2 Years Warranty;660;1100;40;3,6;91;Home&Kitchen;Kitchen&HomeAppliances;DryIrons;440;Mid-range 500-2000;Moyen;8;0,5048625;87,5;0;Positif
B0B8ZM9RVV;Zuvexa Egg Boiler Poacher Automatic Off Steaming, Cooking, Boiling Double Layer 14 Egg Boiler (Multicolor)…;419;999;58;4,4;227;Home&Kitchen;Kitchen&HomeAppliances;EggBoilers;580;Budget <500;Bon;8;0,466844444;88,9;11,1;Positif
B01892MIPA;AO Smith HSE-VAS-X-015 Storage 15 Litre Vertical Water Heater (Geyser) White 4 Star;7349;10900;33;4,2;11957;Home&Kitchen;Heating,Cooling&AirQuality;StorageWaterHeaters;3551;Premium 2000-10000;Bon;8;0,40734;90;0;Positif
B08ZHYNTM1;Havells Festiva 1200mm Dust Resistant Ceiling Fan (Gold Mist);2899;4005;28;4,3;7140;Home&Kitchen;Heating,Cooling&AirQuality;CeilingFans;1106;Premium 2000-10000;Bon;8;0,449209091;90,9;0;Positif
B09SDDQQKP;INALSA Vaccum Cleaner Handheld 800W High Powerful Motor- Dura Clean with HEPA Filtration & Strong Powerful 16KPA Suction| Lightweight, Compact & Durable Body|Includes Multiple Accessories,(Grey/Black);1799;3295;45;3,8;687;Home&Kitchen;Kitchen&HomeAppliances;HandheldVacuums;1496;Mid-range 500-2000;Moyen;8;0,284255556;77,8;5,6;Positif
B0B5RP43VN;iBELL SM1515NEW Sandwich Maker with Floating Hinges, 1000Watt, Panini / Grill / Toast (Black);1474;4650;68;4,1;1045;Home&Kitchen;Kitchen&HomeAppliances;SandwichMakers;3176;Mid-range 500-2000;Moyen;8;0,422325;87,5;0;Positif
B096NTB9XT;Aquaguard Aura RO+UV+UF+Taste Adjuster(MTDS) with Active Copper & Zinc 7L water purifier,8 stages of purification,suitable for borewell,tanker,municipal water(Black) from Eureka Forbes;15999;24500;35;4;11206;Home&Kitchen;Kitchen&HomeAppliances;WaterFilters&Purifiers;8501;Luxe >10000;Moyen;8;0,385657143;71,4;14,3;Positif
B078JF6X9B;Havells Instanio 3-Litre 4.5KW Instant Water Heater (Geyser), White Blue;3645;6070;40;4,2;561;Home&Kitchen;Heating,Cooling&AirQuality;InstantWaterHeaters;2425;Premium 2000-10000;Bon;8;0,18571087;54,3;4,3;Positif
B08CGW4GYR;Milk Frother, Immersion Blender Cordlesss Foam Maker USB Rechargeable Small Mixer Handheld with 2 Stainless Whisks_Wisker for Stirring 3-Speed Adjustable Mini Frother for Cappuccino Latte Coffee Egg;375;999;62;3,6;1988;Home&Kitchen;Kitchen&HomeAppliances;HandBlenders;624;Budget <500;Moyen;8;0,425927273;81,8;0;Positif
B00A328ENA;Panasonic SR-WA22H (E) Automatic Rice Cooker, Apple Green, 2.2 Liters;2976;3945;25;4,2;3740;Home&Kitchen;Kitchen&HomeAppliances;Rice&PastaCookers;969;Premium 2000-10000;Bon;8;0,343115;75;0;Positif
B0763K5HLQ;InstaCuppa Milk Frother for Coffee - Handheld Battery-Operated Electric Milk and Coffee Frother, Stainless Steel Whisk and Stand, Portable Foam Maker for Coffee, Cappuccino, Lattes, and Egg Beaters;1099;1499;27;4,1;4401;Home&Kitchen;Kitchen&HomeAppliances;MilkFrothers;400;Mid-range 500-2000;Moyen;8;0,387884615;92,3;0;Positif
B09PDZNSBG;Goodscity Garment Steamer for Clothes, Steam Iron Press - Vertical & Horizontal Steaming up to 22g/min, 1200 Watt, 230 ml Water tank & 30 sec Fast Heating (GC 111);2575;6700;62;4,2;611;Home&Kitchen;Kitchen&HomeAppliances;SteamIrons;4125;Premium 2000-10000;Bon;8;0,341223077;92,3;0;Positif
B085LPT5F4;Solidaire 550-Watt Mixer Grinder with 3 Jars (Black) (SLD-550-B);1649;2800;41;3,9;2162;Home&Kitchen;Kitchen&HomeAppliances;MixerGrinders;1151;Mid-range 500-2000;Moyen;8;0,452544444;77,8;0;Positif
B0B9RZ4G4W;Amazon Basics 300 W Hand Blender with Stainless Steel Stem for Hot/Cold Blending and In-Built Cord Hook, ISI-Marked, Black;799;1699;53;4;97;Home&Kitchen;Kitchen&HomeAppliances;HandBlenders;900;Mid-range 500-2000;Moyen;8;0,370618182;90,9;9,1;Positif
B0085W2MUQ;Orpat HHB-100E 250-Watt Hand Blender (White);765;970;21;4,2;6055;Home&Kitchen;Kitchen&HomeAppliances;HandBlenders;205;Mid-range 500-2000;Bon;8;0,405452381;85,7;9,5;Positif
B09474JWN6;HealthSense Rechargeable Lint Remover for Clothes | Fuzz and Fur Remover | Electric Fabric Shaver, Trimmer for Clothes, Carpet, Sofa, Sweaters, Curtains | One-Year Warranty Included - New-Feel LR350;999;1500;33;4,2;386;Home&Kitchen;Kitchen&HomeAppliances;LintShavers;501;Mid-range 500-2000;Bon;8;0,36105;87,5;6,2;Positif
B09G2VTHQM;AGARO Classic Portable Yogurt Maker, 1.2L Capacity, Electric, Automatic, Grey and White, Medium (33603);587;1295;55;4,1;557;Home&Kitchen;Kitchen&HomeAppliances;YogurtMakers;708;Mid-range 500-2000;Moyen;8;0,402115385;84,6;7,7;Positif
B07R679HTT;AGARO Imperial 240-Watt Slow Juicer with Cold Press Technology;12609;23999;47;4,4;2288;Home&Kitchen;Kitchen&HomeAppliances;ColdPressJuicers;11390;Luxe >10000;Bon;8;0,490366667;83,3;0;Positif
B00B7GKXMG;Wipro Smartlife Super Deluxe Dry Iron- 1000W;699;850;18;4,1;1106;Home&Kitchen;Kitchen&HomeAppliances;DryIrons;151;Mid-range 500-2000;Moyen;8;0,5778375;87,5;0;Positif
B07H3N8RJH;AmazonBasics Cylinder Bagless Vacuum Cleaner with Power Suction, Low Sound, High Energy Efficiency and 2 Years Warranty (1.5L, Black);3799;6000;37;4,2;11935;Home&Kitchen;Kitchen&HomeAppliances;CanisterVacuums;2201;Premium 2000-10000;Bon;8;0,396414286;85,7;7,1;Positif
B07K2HVKLL;Crompton IHL 251 1500-Watt Immersion Water Heater with Copper Heating Element and IP 68 Protection;640;1020;37;4,1;5059;Home&Kitchen;Heating,Cooling&AirQuality;ImmersionRods;380;Mid-range 500-2000;Moyen;8;0,46001;90;0;Positif
B09MQ9PDHR;SaiEllin Room Heater For Home 2000 Watts Room Heater For Bedroom | ISI Approved With 1 Year Warranty | For 250 Sq. Feet Blower Heater & Room Heaters Home For Winters;979;1999;51;3,9;157;Home&Kitchen;Heating,Cooling&AirQuality;FanHeaters;1020;Mid-range 500-2000;Moyen;8;0,38073;70;0;Positif
B014HDJ7ZE;Bajaj Majesty Duetto Gas 6 Ltr Vertical Water Heater ( LPG), White;5365;7445;28;3,9;3584;Home&Kitchen;Heating,Cooling&AirQuality;InstantWaterHeaters;2080;Premium 2000-10000;Moyen;8;0,155555556;55,6;11,1;Positif
B07D2NMTTV;Black + Decker BD BXIR2201IN 2200-Watt Cord & Cordless Steam Iron (Green);3199;3500;9;4,2;1899;Home&Kitchen;Kitchen&HomeAppliances;SteamIrons;301;Premium 2000-10000;Bon;8;0,410025;91,7;8,3;Positif
B075K76YW1;Inalsa Hand Blender| Hand Mixer|Beater - Easy Mix, Powerful 250 Watt Motor | Variable 7 Speed Control | 1 Year Warranty | (White/Red);979;1395;30;4,2;15252;Home&Kitchen;Kitchen&HomeAppliances;HandMixers;416;Mid-range 500-2000;Bon;8;0,272471429;64,3;0;Positif
B0BNLFQDG2;Longway Blaze 2 Rod Quartz Room Heater (White, Gray, 800 watts);929;2199;58;3,7;4;Home&Kitchen;Heating,Cooling&AirQuality;ElectricHeaters;1270;Mid-range 500-2000;Moyen;3;0,3;66,7;0;Positif
B082ZQ4479;Prestige PWG 07 Wet Grinder, 2L (Multicolor) with Coconut Scraper and Atta Kneader Attachments, 200 Watt;3710;4330;14;3,7;1662;Home&Kitchen;Kitchen&HomeAppliances;WetGrinders;620;Premium 2000-10000;Moyen;8;0,546822222;100;0;Positif
B09Y358DZQ;Pigeon Zest Mixer Grinder 3 Speed Control 750 Watt Powerful Copper Motor with 3 Stainless Steel Jars for Dry Grinding, Wet Grinding and Making Chutney and 3 Polycarbonate lids - Blue;2033;4295;53;3,4;422;Home&Kitchen;Kitchen&HomeAppliances;MixerGrinders;2262;Premium 2000-10000;Faible;8;0,2081;64,3;14,3;Positif
B09M3F4HGB;Borosil Volcano 13 Fin Oil Filled Radiator Room Heater, 2900 W, Black;9495;18990;50;4,2;79;Home&Kitchen;Heating,Cooling&AirQuality;ElectricHeaters;9495;Premium 2000-10000;Bon;8;0,280686667;66,7;6,7;Positif
B07VZH6ZBB;Crompton Solarium Qube 15-L 5 Star Rated Storage Water Heater (Geyser) with Free Installation and Connection Pipes (White and Black);7799;12500;38;4;5160;Home&Kitchen;Heating,Cooling&AirQuality;StorageWaterHeaters;4701;Premium 2000-10000;Moyen;8;0,15239;50;20;Positif
B07F366Z51;Singer Aroma 1.8 Liter Electric Kettle High Grade Stainless Steel with Cool and Touch Body and Cordless Base, 1500 watts, Auto Shut Off with Dry Boiling (Silver/Black);949;2385;60;4,1;2311;Home&Kitchen;Kitchen&HomeAppliances;ElectricKettles;1436;Mid-range 500-2000;Moyen;8;0,341776923;76,9;7,7;Positif
B077BTLQ67;Orient Electric Aura Neo Instant 3L Water Heater (Geyser), 5-level Safety Shield, Stainless Steel Tank (White & Turquoise);2790;4890;43;3,9;588;Home&Kitchen;Heating,Cooling&AirQuality;InstantWaterHeaters;2100;Premium 2000-10000;Moyen;8;0,219266667;66,7;25;Positif
B07YSJ7FF1;Crompton Brio 1000-Watts Dry Iron with Weilburger Coating (Sky Blue and White);645;1100;41;4;3271;Home&Kitchen;Kitchen&HomeAppliances;DryIrons;455;Mid-range 500-2000;Moyen;8;0,529011111;88,9;0;Positif
B07TXCY3YK;Butterfly Hero Mixer Grinder, 500W, 3 Jars (Grey);2237,81;3899;43;3,9;11004;Home&Kitchen;Kitchen&HomeAppliances;MixerGrinders;1661,19;Premium 2000-10000;Moyen;8;0,494525;100;0;Positif
B07TC9F7PN;Racold Eterno Pro 25L Vertical 5 Star Storage Water Heater (Geyser) with free Standard Installation and free Installation Pipes;8699;16899;49;4,2;3195;Home&Kitchen;Heating,Cooling&AirQuality;StorageWaterHeaters;8200;Premium 2000-10000;Bon;8;0,28741;60;20;Positif
B09NS5TKPN;LG 1.5 Ton 5 Star AI DUAL Inverter Split AC (Copper, Super Convertible 6-in-1 Cooling, HD Filter with Anti-Virus Protection, 2022 Model, PS-Q19YNZE, White);42990;75990;43;4,3;3231;Home&Kitchen;Heating,Cooling&AirQuality;Split-SystemAirConditioners;33000;Luxe >10000;Bon;8;0,288873684;68,4;10,5;Positif
B00LP9RFSU;Eureka Forbes Aquasure Amrit Twin Cartridge (Pack of 2), White;825;825;0;4;3246;Home&Kitchen;Kitchen&HomeAppliances;WaterPurifierAccessories;0;Mid-range 500-2000;Moyen;8;0,087358065;38,7;16,1;Positif
B0B7L86YCB;Green Tales Heat Seal Mini Food Sealer-Impulse Machine for Sealing Plastic Bags Packaging;161;300;46;2,6;24;Home&Kitchen;Kitchen&HomeAppliances;VacuumSealers;139;Budget <500;Faible;8;0,2206125;50;25;Positif
B09VPH38JS;SaleOn Instant Coal Heater 500W Charcoal Burner Electric Stove Hot Plate - Mix Colors - Pack of 1 - Only Charcoal Heater;697;1499;54;3,8;144;Home&Kitchen;Kitchen&HomeAppliances;InductionCooktop;802;Mid-range 500-2000;Moyen;8;0,255111111;66,7;0;Positif
B01MUAUOCX;Sujata Chutney Steel Jar, 400 ml, (White), Stainless Steel;688;747;8;4,5;2280;Home&Kitchen;Kitchen&HomeAppliances;SmallApplianceParts&Accessories;59;Mid-range 500-2000;Excellent;8;0,314566667;61,1;0;Positif
B09MB3DKG1;KHAITAN AVAANTE KA-2013 1200 Watt 3-Rod Halogen Heater (1200 Watts, Grey);2199;3999;45;3,5;340;Home&Kitchen;Heating,Cooling&AirQuality;HalogenHeaters;1800;Premium 2000-10000;Moyen;8;0,1870125;62,5;25;Positif
B08QHLXWV3;Kenstar 2400 Watts 9 Fins Oil Filled Radiator with PTC Fan Heater (BLACK GOLD);6850;11990;43;3,9;144;Home&Kitchen;Heating,Cooling&AirQuality;FanHeaters;5140;Premium 2000-10000;Moyen;8;0,289983333;66,7;16,7;Positif
B07G147SZD;NEXOMS Instant Heating Water Tap Wall Mounted with 3 Pin Indian Plug (16Amp);2699;3799;29;4;727;Home&Kitchen;Heating,Cooling&AirQuality;InstantWaterHeaters;1100;Premium 2000-10000;Moyen;8;0,137011111;55,6;33,3;Positif
B09LH32678;JIALTO Mini Waffle Maker 4 Inch- 350 Watts: Stainless Steel Non-Stick Electric Iron Machine for Individual Belgian Waffles, Pan Cakes, Paninis or Other Snacks - Aqua blue;899;1999;55;4;832;Home&Kitchen;Kitchen&HomeAppliances;WaffleMakers&Irons;1100;Mid-range 500-2000;Moyen;8;0,390613333;80;0;Positif
B09R1YFL6S;Candes BlowHot All in One Silent Blower Fan Room Heater (ABS Body, White, Brown) 2000 Watts;1090;2999;64;3,5;57;Home&Kitchen;Heating,Cooling&AirQuality;FanHeaters;1909;Mid-range 500-2000;Moyen;7;0,519175;75;12,5;Positif
